LOCALITY_ID,LATITUDE,LONGITUDE,CITY_NAME,POP_2015,BU_2015,ELEVATION
L4415612,33.767724800000003,-118.117877399999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"11"
L828465,34.056010499999999,-118.246332400000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L2844203,33.614764999999998,-117.934886000000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L2596257,33.743469200000000,-118.406846500000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"-76"
L1118263,33.895141000000002,-118.418669699999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"-67"
L761484,34.063929999999999,-118.356463899999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L189656,33.648637399999998,-117.948940199999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L152149,34.157684300000000,-118.297861600000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L3352318,34.045619000000002,-118.409786199999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L5681199,33.776615700000001,-118.325326700000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"8"
L502002,33.920984599999997,-117.997343999999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"228"
L4822292,33.727951200000000,-118.077546400000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L7013611,34.101531999999999,-118.294690000000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L4335900,33.739265099999997,-118.401978900000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"-76"
L617720,34.119763200000001,-118.122167599999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"160"
L288881,33.771132199999997,-118.133494099999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"11"
L836315,33.972352899999997,-118.416427400000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"49"
L673176,33.763910099999997,-118.202735799999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L1470924,34.176290000000002,-118.488192999999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"256"
L612044,33.614976700000000,-117.862229299999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L305002,33.867210300000004,-118.191907799999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"23"
L508729,33.703241400000003,-118.008575899999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L10104399,33.993055599999998,-117.326388899999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"628"
L768273,34.169452600000000,-118.475618400000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"256"
L652305,33.770693000000001,-117.842617000000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"146"
L686348,33.862932399999998,-118.255376799999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"26"
L756915,33.758777000000002,-117.782235099999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"359"
L974576,34.003306199999997,-118.398110599999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L5904815,34.208681200000001,-118.168835700000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"774"
L468316,33.566277599999999,-117.821921099999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L798832,33.992049700000003,-118.076248199999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"172"
L905401,33.463310700000001,-117.683401099999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L8569802,33.868294300000002,-117.712811000000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"311"
L1073050,34.074985900000001,-117.590360599999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"271"
L506883,33.681782499999997,-117.832832300000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"251"
L789249,33.887533099999999,-117.883086199999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"171"
L3312853,33.989153000000002,-117.392579900000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"520"
L213999,33.549406599999998,-117.709836999999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L638646,33.763126600000000,-118.163476099999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"11"
L4012661,33.611831600000002,-117.905445099999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L6435174,33.487671400000004,-117.719660399999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L3231282,33.724803700000002,-118.297573299999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L563197,33.770675099999998,-118.327217099999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"8"
L3487649,33.768486199999998,-118.357150200000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L761525,34.140917600000002,-117.854676200000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"423"
L982904,33.646921300000002,-117.868087299999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L506044,33.593530700000002,-117.881412499999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L1139984,33.972335200000003,-117.961492500000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"228"
L482588,33.895461599999997,-117.581305499999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"341"
L3215705,34.109768000000003,-117.282561099999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"430"
L3695278,33.847817399999997,-117.952737799999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L611151,33.882387299999998,-118.333858300000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"24"
L2402382,33.979039999999998,-118.450663100000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L4246197,33.966213500000002,-118.454761500000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L3290559,34.074061600000000,-117.282078299999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"443"
L2728389,33.661531900000000,-117.623941900000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"427"
L781760,34.130598599999999,-117.997369800000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"261"
L4234394,34.095653900000002,-117.718623899999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L800774,34.042928199999999,-117.356599599999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"357"
L1237197,33.455290699999999,-117.665247899999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"173"
L601770,33.712488600000000,-118.254432699999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L2263572,33.660989200000003,-117.843714100000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L1346833,33.652146299999998,-117.881861099999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L950228,33.726453399999997,-117.911360700000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"124"
L516058,34.262749599999999,-118.375797300000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"714"
L1640334,33.949574499999997,-117.610025899999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"251"
L997628,33.965872099999999,-117.928484400000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"228"
L3344288,34.040126299999997,-118.297905900000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"130"
L1761358,33.958055399999999,-118.415576400000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"49"
L502217,33.977282000000002,-118.446221399999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L1184345,34.107256399999997,-117.976169600000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"261"
L1112464,33.760204100000003,-118.195767399999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L816656,33.941793400000002,-118.442745200000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L2186412,33.744968000000000,-118.360047300000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-76"
L2676635,33.658424199999999,-117.841200799999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L884272,34.158597700000001,-117.988105399999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"261"
L464247,33.684947299999997,-118.022330400000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L191975,34.086715599999998,-118.114314100000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"160"
L802762,33.965643999999998,-117.677178400000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"193"
L4739364,33.706813099999998,-118.287914700000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L1837975,34.129824999999997,-117.794548500000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"493"
L999214,33.736189099999997,-118.177871699999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"-11"
L796565,34.089061299999997,-117.834806400000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"423"
L828493,34.086871100000003,-118.228903399999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"209"
L870639,34.072390900000002,-118.429645300000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"92"
L2912933,33.985955599999997,-117.390589700000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"520"
L992720,34.005142800000002,-118.063373600000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L2522249,33.848053200000003,-118.210036799999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"23"
L4146292,34.004289000000000,-118.054334499999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L790202,33.720056300000003,-118.283593699999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L823886,34.147843600000002,-118.289859300000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L3231275,33.717392900000000,-118.320511600000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L451252,33.894232600000002,-117.976362699999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L599013,33.905328400000002,-118.015769700000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"64"
L1041285,34.118408700000003,-118.300903899999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L189840,33.993250000000003,-118.070269999999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"172"
L733805,33.646564099999999,-117.796611799999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"148"
L3466866,33.793905500000001,-118.352580099999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L466145,34.062970100000001,-117.994730500000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"205"
L600290,33.662013999999999,-117.941397400000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L2565159,34.055686000000001,-118.245838899999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L481024,33.839409500000002,-118.203792600000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"23"
L978650,33.978100499999996,-118.426523200000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L6598606,33.809557699999999,-118.191980099999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L160935,33.970128500000001,-118.430557300000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L3986980,33.806431000000003,-118.096686599999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"11"
L152142,33.741160000000001,-118.406700000000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"-76"
L382089,34.044516600000001,-117.160863899999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"876"
L499139,34.093041800000002,-117.864761400000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"423"
L4131903,33.720056300000003,-118.035178200000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L2026994,33.621177199999998,-117.891840900000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L1368596,33.694008500000002,-118.010823599999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L312310,33.502898700000003,-117.662842499999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"230"
L4672815,33.685067900000000,-117.660698900000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"904"
L761014,33.664782299999999,-117.927246100000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L1088653,33.897599999999997,-117.602400000000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"264"
L422442,34.020136899999997,-118.361935599999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L2481081,34.120900100000000,-117.851800900000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"423"
L815125,33.726909599999999,-118.274860399999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L829854,33.664853700000002,-117.949154399999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L854856,34.029117800000002,-118.522567699999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L908953,33.658388500000001,-117.674624899999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"258"
L807227,34.217879500000002,-118.640842399999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"264"
L1090553,34.050638800000002,-117.251085300000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"443"
L2892104,33.773006799999997,-118.313787199999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"8"
L446946,33.724660900000003,-117.939519899999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"76"
L2858234,34.132066999999999,-117.885711999999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"423"
L628278,34.060981099999999,-118.453803100000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"92"
L197849,34.104016399999999,-118.040605099999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"195"
L2619847,33.477039499999997,-117.721756700000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L152138,34.316859999999998,-118.417599999999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"483"
L8544843,34.156299799999999,-117.639050999999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"436"
L1622759,34.125085300000002,-118.296808200000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L1027683,34.069582599999997,-118.446907999999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"92"
L625648,33.681068300000000,-117.795496000000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"251"
L1575401,34.104029799999999,-117.710366800000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L2278924,33.653193399999999,-117.566907400000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"750"
L621817,34.099296500000001,-118.264732400000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L325751,34.174708799999998,-118.094965799999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"925"
L755296,33.803613900000002,-118.395023300000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L632002,33.653637500000002,-117.785882900000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"148"
L817703,33.630807599999997,-117.885671900000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L1273092,33.996503900000000,-117.680729600000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"193"
L1232477,33.598521800000000,-117.901126700000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L3230466,33.815166099999999,-118.378069100000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L1184300,33.971089499999998,-117.998056399999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"228"
L2939988,34.097377500000000,-117.709665299999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L769027,34.145978999999997,-117.989559200000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"261"
L3307458,34.042847700000003,-117.899529900000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"280"
L686336,33.837270799999999,-117.844762799999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"171"
L2998314,33.603753900000001,-117.675166700000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"258"
L589725,34.025525600000002,-118.225164399999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L852297,34.151448500000001,-118.321208999999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L3499083,33.667989700000000,-118.001543299999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L1027901,34.020769999999999,-118.284661200000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"130"
L5931684,33.626300000000001,-117.893299999999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L867224,34.073421799999998,-118.240270600000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L1260820,34.041725100000001,-118.524820800000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L4921023,33.852989399999998,-118.202462199999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"23"
L695728,33.648493199999997,-117.697906500000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"258"
L447881,34.086715599999998,-117.709922800000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L580739,33.634773799999998,-117.961406699999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L2329403,34.048650600000002,-118.252758999999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"130"
L988765,33.827636800000001,-118.205133700000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L950231,33.757105600000003,-117.902811200000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"146"
L6548208,33.641069299999998,-117.880876099999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L1103423,34.102530299999998,-117.719385599999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L367552,34.032194300000000,-118.014149700000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L3557719,33.716531400000001,-118.283918200000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L3266515,33.984191899999999,-118.465629800000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L3230549,33.839032000000003,-118.391230699999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"24"
L2123262,34.109246200000001,-118.307647700000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L792624,33.643786300000002,-117.942674199999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L2591490,33.972566499999999,-117.654679999999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"251"
L2811498,33.639248899999998,-117.845948300000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L621384,34.044872200000000,-118.062987300000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L860371,33.974079000000003,-118.205455499999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"38"
L839457,34.044445500000002,-118.565837099999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L209172,34.143246699999999,-118.156944999999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"160"
L811205,33.846253200000000,-117.843411000000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"171"
L6764459,33.814621000000002,-117.952233600000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"68"
L1827410,33.985032799999999,-118.456303100000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L980179,33.965821900000002,-118.434011900000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L4316980,34.238760999999997,-118.256771599999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"524"
L4105788,33.801866500000003,-118.390629899999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L867976,33.660853199999998,-117.948274600000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L623934,33.643777399999998,-117.681598699999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"258"
L6139302,33.837068799999997,-117.824037099999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"265"
L3106098,34.039557299999998,-118.218040500000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L4005599,33.963099000000000,-118.453506200000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L897962,33.853535600000001,-117.828360000000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"265"
L1640329,33.948561400000003,-117.612238300000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"251"
L1813439,33.750277900000000,-118.117014400000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"11"
L2585763,33.973992299999999,-117.715555400000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"193"
L1022447,33.742113199999999,-118.113412900000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"-6"
L993284,33.987210500000003,-118.076162299999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"172"
L958739,33.855721400000000,-117.801628899999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"265"
L2911462,34.097732899999997,-117.732506999999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L2138082,34.123138400000002,-118.389015200000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"201"
L3225649,33.403778899999999,-117.601847199999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"-9"
L1058794,34.091344800000002,-118.329405800000004,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L596714,33.973723200000002,-118.414635700000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"49"
L1379085,34.015233100000003,-118.499756300000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"92"
L755175,34.027419500000001,-118.088892099999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"88"
L1187013,33.982080900000000,-117.743660599999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"193"
L8370321,34.014229600000000,-117.791273500000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"261"
L575089,34.114078499999998,-118.230142599999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"209"
L9791206,34.120438300000004,-118.166327499999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"160"
L1332422,34.059585300000002,-117.168076700000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"593"
L958730,33.851314299999999,-117.826309199999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"265"
L6314809,33.605147899999999,-117.840680500000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L833270,33.997386800000001,-117.798264000000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"274"
L4102587,33.732318100000001,-118.321137500000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L4486776,33.456733000000000,-117.699495999999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"-4"
L6498717,33.719770799999999,-118.279087500000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L482415,33.903761199999998,-117.866005900000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"171"
L1341597,34.013844200000001,-118.062018399999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L778364,34.128662599999998,-118.211689000000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"209"
L3236597,33.425674999999998,-117.627160500000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"173"
L800379,33.739472399999997,-117.783393899999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"251"
L894820,34.047940300000000,-118.250180000000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"130"
L2460793,34.131664399999998,-117.972417100000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"261"
L7092363,33.922811099999997,-118.316435799999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"36"
L8298546,33.864684799999999,-117.847436400000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"171"
L955902,34.104911199999997,-117.704869500000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"269"
L1926484,33.733762200000001,-118.001489599999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L3988338,34.103560799999997,-117.634745800000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"436"
L1308975,33.882438299999997,-117.921173600000003,Los Angeles,14284216.089405000209808,4653.283319999999549,"98"
L197811,34.153375099999998,-118.165415499999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"160"
L1741879,34.025987999999998,-118.061506699999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L2316363,33.545499100000001,-117.798339100000007,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L498714,33.625990999999999,-117.707308499999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"258"
L1770653,34.107995600000002,-118.057233299999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"195"
L1480920,33.740649900000001,-118.377319299999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"-76"
L481021,33.783142400000003,-118.205680799999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L1041790,33.511706400000001,-117.752331699999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L2945076,34.060124999999999,-117.588099000000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"271"
L3962753,33.510157900000003,-117.637064199999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"230"
L815817,34.088492700000003,-117.804250699999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"493"
L4549794,33.805124700000000,-118.178315200000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L419929,33.853096299999997,-117.819013600000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"265"
L10025915,34.104644600000000,-118.188085599999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"209"
L4121740,33.707491500000003,-118.045397399999999,Los Angeles,14284216.089405000209808,4653.283319999999549,"29"
L477864,33.763754100000000,-117.776355699999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"359"
L5106247,34.137582299999998,-117.861542700000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"423"
L2414716,33.822440600000000,-118.317346599999993,Los Angeles,14284216.089405000209808,4653.283319999999549,"8"
L4102621,33.711327699999998,-118.294703999999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"-7"
L4034519,33.916992200000003,-118.430027199999998,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L1134628,33.861043700000003,-118.405451799999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"24"
L3646117,34.051494900000002,-118.069016899999994,Los Angeles,14284216.089405000209808,4653.283319999999549,"111"
L480297,33.922841699999999,-118.431941300000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-1"
L777446,33.834953700000000,-118.193321200000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"23"
L374501,34.066880800000000,-118.200016000000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"97"
L1415016,33.786459499999999,-118.417081800000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"-195"
L613274,34.159598699999997,-118.498985800000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"234"
L4379636,33.765341700000000,-118.167336000000006,Los Angeles,14284216.089405000209808,4653.283319999999549,"15"
L2892574,34.035010200000002,-118.158549100000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"88"
L2118313,33.608668500000000,-117.679624599999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"258"
L1315440,34.263246199999998,-118.611831699999996,Los Angeles,14284216.089405000209808,4653.283319999999549,"483"
L1502128,34.017730399999998,-118.288450400000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"130"
L2832946,34.070390699999997,-118.443903899999995,Los Angeles,14284216.089405000209808,4653.283319999999549,"92"
L391840,33.670603000000000,-117.895632399999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"124"
L3089086,34.049570000000003,-117.279510000000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"443"
L2362451,34.163167500000000,-118.380281900000000,Los Angeles,14284216.089405000209808,4653.283319999999549,"201"
L901735,34.077495999999996,-118.474761000000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"92"
L2849218,33.647840000000002,-117.862499999999997,Los Angeles,14284216.089405000209808,4653.283319999999549,"151"
L4861223,34.151768099999998,-118.279216300000002,Los Angeles,14284216.089405000209808,4653.283319999999549,"222"
L579506,34.095920499999998,-118.175253900000001,Los Angeles,14284216.089405000209808,4653.283319999999549,"209"
L583605,33.551981800000000,-117.665033300000005,Los Angeles,14284216.089405000209808,4653.283319999999549,"230"
